source_dataset,date,time,vehicle_type,pickup_location,drop_location,distance_km,fare_amount,payment_method,status,driver_rating,customer_rating
indore_ola,2025-01-04,13:52,eBike,Scheme No. 73,Saket Nagar,8.43,166,,Success,3.0,4.9
indore_ola,2025-01-05,08:37,eBike,LIG Colony,Scheme No. 140,13.54,258,,Success,4.3,3.7
indore_ola,2025-01-19,05:19,Prime Plus,Scheme No. 73,Patel Nagar,3.25,706,,Canceled by Driver,,
indore_ola,2025-01-25,04:53,Bike,Aerodrome Road,Vijay Nagar,14.02,720,,Success,3.0,4.9
indore_ola,2025-01-06,13:25,eBike,Bada Gwaltoli,MR 4,8.53,572,,Canceled by Customer,,
indore_ola,2025-01-09,03:23,Mini,Annapurna,Vijay Nagar,17.12,330,,Canceled by Driver,,
indore_ola,2025-01-27,13:52,Auto,Rau,Pipliyahana,11.93,347,,Success,3.3,3.4
indore_ola,2025-01-28,17:11,Prime SUV,Scheme No. 71,Ring Road,19.62,1771,,Success,4.4,4.2
indore_ola,2025-01-18,11:29,Prime Sedan,Patel Nagar,MR 9,12.36,622,,Success,3.8,4.8
indore_ola,2025-01-16,02:05,Prime Sedan,Geeta Bhawan,Scheme No. 71,4.94,359,,Canceled by Driver,,
indore_ola,2025-01-22,10:31,Prime Sedan,Malharganj,Navlakha,16.09,779,,Canceled by Driver,,
indore_ola,2025-01-29,03:36,Bike,Geeta Bhawan,Sudama Nagar,13.56,465,,Success,3.4,3.0
indore_ola,2025-01-09,15:00,Prime Plus,Scheme No. 94,Super Corridor,8.75,334,,Success,3.7,4.5
indore_ola,2025-01-04,23:47,Prime Plus,Nanda Nagar,Scheme No. 71,16.88,2350,,Success,4.9,3.8
indore_ola,2025-01-29,09:47,Prime SUV,Rau,Scheme No. 73,13.47,638,,Success,3.9,3.2
indore_ola,2025-01-08,21:59,eBike,Ring Road,Sapna Sangeeta,5.56,400,,Success,3.1,3.3
indore_ola,2025-01-23,11:41,eBike,Palasia,Bada Gwaltoli,6.24,429,,Canceled by Driver,,
indore_ola,2025-01-24,04:47,Prime Plus,MR 3,MR 1,2.29,555,,Canceled by Driver,,
indore_ola,2025-01-31,17:45,Mini,South Tukoganj,Super Corridor,7.21,212,,Success,4.7,4.2
indore_ola,2025-01-20,19:40,Auto,Bada Gwaltoli,Hira Nagar,15.08,276,,Success,3.0,4.6
indore_ola,2025-01-02,02:24,Mini,Scheme No. 73,Scheme No. 140,17.16,199,,Success,3.2,4.8
indore_ola,2025-01-25,00:04,Prime SUV,Scheme No. 114,Palasia,5.39,1326,,Success,3.4,3.7
indore_ola,2025-01-28,03:34,Prime Plus,Hira Nagar,Sapna Sangeeta,18.65,458,,Canceled by Driver,,
indore_ola,2025-01-06,19:57,eBike,Tilak Nagar,Aerodrome Road,2.07,176,,Incomplete,,
indore_ola,2025-01-03,08:26,Bike,Annapurna,Banganga,9.86,736,,Success,4.5,3.8
indore_ola,2025-01-23,06:33,eBike,Saket Nagar,Aerodrome Road,18.44,375,,Incomplete,,
indore_ola,2025-01-04,14:23,Prime Plus,Scheme No. 114,Scheme No. 94,8.97,1018,,Success,3.1,4.6
indore_ola,2025-01-03,20:35,eBike,Vijay Nagar,MR 4,14.89,194,,Success,3.0,3.7
indore_ola,2025-01-01,18:44,Bike,MR 3,Bhawarkua,17.38,470,,Success,4.2,3.8
indore_ola,2025-01-14,06:58,Auto,Scheme No. 140,Scheme No. 72,6.29,138,,Success,5.0,3.4
indore_ola,2025-01-17,23:30,Prime Plus,Ring Road,Scheme No. 78,7.28,125,,Success,3.1,3.5
indore_ola,2025-01-31,17:08,Auto,Bada Gwaltoli,Chhoti Gwaltoli,9.79,442,,Success,3.1,4.4
indore_ola,2025-01-13,05:50,Bike,Juni Indore,Rajendra Nagar,6.16,290,,Success,3.6,3.1
indore_ola,2025-01-03,05:55,Auto,Nanda Nagar,Lasudia Mori,12.89,347,,Success,4.7,4.3
indore_ola,2025-01-13,06:06,Prime Sedan,MR 4,Vijay Nagar,11.07,385,,Success,4.8,4.6
indore_ola,2025-01-20,07:54,Auto,Mhow Naka,Palasia,2.11,862,,Incomplete,,
indore_ola,2025-01-24,03:40,Bike,Bhawarkua,Vijay Nagar,13.18,1129,,Success,4.8,4.3
indore_ola,2025-01-18,14:58,Prime Sedan,Nanda Nagar,Bhawarkua,18.33,1261,,Success,4.1,3.4
indore_ola,2025-01-09,12:46,Bike,Lasudia Mori,Saket Nagar,18.17,242,,Incomplete,,
indore_ola,2025-01-13,13:41,Prime SUV,Scheme No. 78,Nanda Nagar,3.93,199,,Success,4.4,4.1
indore_ola,2025-01-17,12:08,Mini,MR 3,Rau,8.63,276,,Incomplete,,
indore_ola,2025-01-26,02:11,Auto,Super Corridor,Ring Road,4.24,831,,Success,5.0,3.1
indore_ola,2025-01-03,18:19,Prime SUV,MR 3,Khajrana,7.92,504,,Incomplete,,
indore_ola,2025-01-23,01:26,Prime Plus,Pipliyahana,Navlakha,10.56,566,,Success,4.5,4.7
indore_ola,2025-01-23,09:45,Auto,MR 4,Hira Nagar,2.47,383,,Success,4.7,3.6
indore_ola,2025-01-17,23:56,Auto,Palasia,Nanda Nagar,13.63,997,,Success,3.6,3.5
indore_ola,2025-01-02,22:03,Prime Plus,Bada Gwaltoli,Banganga,15.38,478,,Success,4.5,4.3
indore_ola,2025-01-23,00:16,Auto,Hira Nagar,Scheme No. 114,6.48,822,,Incomplete,,
indore_ola,2025-01-01,22:06,Prime SUV,Palasia,Geeta Bhawan,15.59,422,,Success,3.0,4.4
indore_ola,2025-01-10,01:30,Mini,MR 9,Aerodrome Road,9.94,152,,Incomplete,,
indore_ola,2025-01-23,02:14,Auto,Pipliyahana,RNT Marg,8.31,384,,Success,4.3,4.7
indore_ola,2025-01-27,05:19,eBike,Bhanwarkuan,Super Corridor,17.61,395,,Success,4.1,4.1
indore_ola,2025-01-24,00:10,eBike,Scheme No. 94,Saket Nagar,14.46,663,,Canceled by Driver,,
indore_ola,2025-01-04,22:36,Prime Sedan,Scheme No. 74,Malharganj,2.72,169,,Success,4.9,3.8
indore_ola,2025-01-08,02:02,Mini,Khajrana,Scheme No. 73,3.89,118,,Success,4.7,3.6
indore_ola,2025-01-14,21:42,Auto,Hira Nagar,Vijay Nagar,8.76,425,,Incomplete,,
indore_ola,2025-01-28,12:28,Auto,Sapna Sangeeta,Scheme No. 94,10.69,406,,Success,5.0,3.7
indore_ola,2025-01-22,22:54,Prime Sedan,Scheme No. 74,Khajrana,12.43,117,,Success,4.2,4.9
indore_ola,2025-01-29,22:31,Prime SUV,MR 2,Super Corridor,16.53,162,,Success,3.7,3.3
indore_ola,2025-01-22,03:10,Prime SUV,Rajendra Nagar,Bhanwarkuan,11.7,463,,Canceled by Driver,,
indore_ola,2025-01-01,00:59,Prime SUV,Vijay Nagar,Nanda Nagar,4.02,204,,Success,4.5,3.4
indore_ola,2025-01-07,12:59,Mini,Scheme No. 54,Palasia,16.58,329,,Success,4.2,4.1
indore_ola,2025-01-31,03:13,Mini,Saket Nagar,RNT Marg,8.18,336,,Canceled by Driver,,
indore_ola,2025-01-15,16:55,Prime Plus,Silicon City,Juni Indore,14.93,467,,Success,4.1,4.8
indore_ola,2025-01-24,13:20,Auto,Patel Nagar,Navlakha,16.84,474,,Success,4.7,4.3
indore_ola,2025-01-11,08:19,Mini,Bhanwarkuan,Rajendra Nagar,19.76,640,,Canceled by Driver,,
indore_ola,2025-01-13,21:38,Mini,Silicon City,Hira Nagar,15.85,287,,Canceled by Driver,,
indore_ola,2025-01-14,21:51,Prime Plus,Hira Nagar,Silicon City,2.14,449,,Success,3.8,3.7
indore_ola,2025-01-25,08:10,Mini,Sudama Nagar,Navlakha,4.59,658,,Canceled by Customer,,
indore_ola,2025-01-18,12:32,Mini,Scheme No. 71,Banganga,18.07,747,,Success,4.1,4.6
indore_ola,2025-01-25,08:20,Auto,AB Road,Scheme No. 73,13.41,1141,,Success,3.9,3.0
indore_ola,2025-01-13,05:25,Auto,Mhow Naka,Rajendra Nagar,3.17,888,,Success,4.7,3.8
indore_ola,2025-01-25,02:41,Prime Plus,Saket Nagar,Sapna Sangeeta,9.49,628,,Incomplete,,
indore_ola,2025-01-13,11:36,eBike,Banganga,Scheme No. 78,18.92,170,,Incomplete,,
indore_ola,2025-01-26,17:41,Prime Sedan,MR 3,Geeta Bhawan,18.5,300,,Success,3.2,4.4
indore_ola,2025-01-21,15:22,Mini,RNT Marg,Nanda Nagar,13.07,183,,Success,3.7,3.2
indore_ola,2025-01-20,18:52,Mini,Banganga,Scheme No. 71,8.92,422,,Success,4.0,4.4
indore_ola,2025-01-26,04:47,Auto,Mhow Naka,MR 4,14.62,268,,Success,4.8,4.6
indore_ola,2025-01-16,13:45,Bike,Silicon City,RNT Marg,3.93,294,,Success,3.1,4.2
indore_ola,2025-01-15,19:09,Prime SUV,RNT Marg,MR 2,3.89,682,,Canceled by Customer,,
indore_ola,2025-01-28,02:07,Mini,Scheme No. 54,Rajendra Nagar,12.27,246,,Success,4.2,3.6
indore_ola,2025-01-17,16:59,Prime Sedan,Malharganj,Chhoti Gwaltoli,16.46,113,,Success,3.8,4.2
indore_ola,2025-01-29,01:32,Prime Sedan,Scheme No. 94,Ring Road,17.45,737,,Incomplete,,
indore_ola,2025-01-29,17:29,Prime Sedan,Sudama Nagar,Navlakha,10.25,903,,Success,3.6,3.5
indore_ola,2025-01-19,15:03,Prime SUV,AB Road,Khajrana,9.53,289,,Success,3.9,3.0
indore_ola,2025-01-30,22:32,Prime Sedan,MR 9,Scheme No. 74,3.78,284,,Incomplete,,
indore_ola,2025-01-16,20:30,Bike,Sudama Nagar,Chhoti Gwaltoli,14.87,460,,Success,4.7,3.9
indore_ola,2025-01-10,12:18,Auto,MR 2,Juni Indore,11.06,287,,Incomplete,,
indore_ola,2025-01-28,12:48,Bike,Sapna Sangeeta,Scheme No. 78,4.46,145,,Incomplete,,
indore_ola,2025-01-18,08:52,Mini,MR 3,Mhow Naka,6.11,342,,Canceled by Driver,,
indore_ola,2025-01-03,13:23,Prime Plus,MR 10,Saket Nagar,11.36,238,,Success,4.2,4.8
indore_ola,2025-01-05,01:46,eBike,Scheme No. 114,Tilak Nagar,15.37,451,,Success,4.4,4.6
indore_ola,2025-01-07,22:12,Prime SUV,Scheme No. 74,Patel Nagar,4.99,746,,Canceled by Driver,,
indore_ola,2025-01-04,03:58,Bike,Annapurna,Rau,17.16,678,,Canceled by Driver,,
indore_ola,2025-01-08,09:29,Prime Plus,MR 9,Hira Nagar,4.5,234,,Canceled by Driver,,
indore_ola,2025-01-02,12:50,eBike,Scheme No. 140,Patel Nagar,10.76,1323,,Success,4.0,4.5
indore_ola,2025-01-13,23:30,Mini,Bada Gwaltoli,MR 10,13.95,383,,Success,4.2,4.5
indore_ola,2025-01-03,22:10,Mini,Bhanwarkuan,RNT Marg,9.15,776,,Canceled by Customer,,
indore_ola,2025-01-19,05:52,Bike,MG Road,MR 10,13.26,1114,,Success,4.4,3.1
indore_ola,2025-01-12,19:14,Prime Sedan,Rau,RNT Marg,6.12,247,,Success,4.9,3.0
indore_ola,2025-01-21,19:18,Prime Plus,MR 10,Nanda Nagar,11.93,395,,Success,4.3,3.9
indore_ola,2025-01-26,05:17,Prime Sedan,Sudama Nagar,Bhanwarkuan,3.11,667,,Incomplete,,
indore_ola,2025-01-20,00:23,Auto,MG Road,Scheme No. 140,10.57,484,,Canceled by Driver,,
indore_ola,2025-01-05,18:13,eBike,AB Road,Vijay Nagar,16.24,664,,Success,4.5,3.2
indore_ola,2025-01-03,06:04,Prime Sedan,Palasia,Patel Nagar,7.48,467,,Success,4.3,4.3
indore_ola,2025-01-25,21:26,Auto,Khajrana,Saket Nagar,13.33,1075,,Success,4.0,4.5
indore_ola,2025-01-09,03:26,Prime Sedan,MR 9,Rajendra Nagar,7.52,293,,Success,3.9,4.9
indore_ola,2025-01-11,19:46,Auto,MR 3,Banganga,5.8,1140,,Success,4.1,4.5
indore_ola,2025-01-08,05:40,Prime SUV,Geeta Bhawan,Sapna Sangeeta,7.75,225,,Canceled by Driver,,
indore_ola,2025-01-15,23:23,Bike,Ring Road,Scheme No. 74,7.34,386,,Success,4.3,4.6
indore_ola,2025-01-19,19:42,Prime Plus,MR 9,Mhow Naka,14.5,484,,Success,3.6,4.4
indore_ola,2025-01-16,22:17,Prime Plus,Patel Nagar,Bhanwarkuan,18.08,169,,Success,3.9,3.4
indore_ola,2025-01-17,16:21,Mini,Mhow Naka,AB Road,13.46,995,,Success,5.0,3.2
indore_ola,2025-01-01,15:37,Prime Sedan,Navlakha,MR 10,7.8,408,,Success,4.2,3.8
indore_ola,2025-01-26,19:36,Prime Sedan,AB Road,Scheme No. 114,15.9,279,,Success,3.3,3.9
indore_ola,2025-01-27,12:34,Bike,Vijay Nagar,Ring Road,18.17,216,,Success,3.3,3.7
indore_ola,2025-01-02,01:56,Auto,Palasia,Sapna Sangeeta,18.85,670,,Success,3.7,3.6
indore_ola,2025-01-04,03:37,Mini,Malharganj,LIG Colony,13.83,2355,,Success,4.8,4.2
indore_ola,2025-01-04,15:50,Mini,Mhow Naka,Rajendra Nagar,8.53,625,,Success,4.7,3.1
indore_ola,2025-01-28,12:05,Mini,Lasudia Mori,Tilak Nagar,10.16,327,,Success,3.8,3.1
indore_ola,2025-01-19,23:30,Auto,Sudama Nagar,Malharganj,17.85,348,,Success,4.7,4.5
indore_ola,2025-01-11,10:39,Prime Plus,MG Road,Chhoti Gwaltoli,14.46,949,,Canceled by Driver,,
indore_ola,2025-01-11,16:44,Prime Plus,Chhoti Gwaltoli,Scheme No. 114,16.0,453,,Success,4.8,3.6
indore_ola,2025-01-05,12:24,Prime SUV,Pipliyahana,LIG Colony,3.51,195,,Success,5.0,3.3
indore_ola,2025-01-25,10:38,Prime Sedan,Khajrana,Navlakha,16.46,564,,Success,3.8,4.8
indore_ola,2025-01-10,15:14,Auto,Rajendra Nagar,Pipliyahana,17.0,438,,Success,3.6,3.7
indore_ola,2025-01-17,08:12,Bike,Tilak Nagar,Patel Nagar,9.91,270,,Success,4.2,3.6
indore_ola,2025-01-31,03:22,Prime Plus,Sudama Nagar,Pipliyahana,6.98,483,,Success,4.7,3.5
indore_ola,2025-01-24,19:42,Auto,Malharganj,Bhanwarkuan,4.06,192,,Success,4.1,4.3
indore_ola,2025-01-12,10:32,Prime Sedan,Lasudia Mori,Sudama Nagar,5.5,454,,Success,4.9,4.0
indore_ola,2025-01-01,21:58,Auto,Palasia,Saket Nagar,5.78,529,,Canceled by Customer,,
indore_ola,2025-01-26,08:51,Bike,Scheme No. 78,MR 1,14.4,513,,Success,4.6,4.2
indore_ola,2025-01-04,05:53,Auto,Chhoti Gwaltoli,Scheme No. 140,3.3,1438,,Success,4.9,4.0
indore_ola,2025-01-08,18:06,Auto,Scheme No. 114,Scheme No. 54,12.61,332,,Canceled by Driver,,
indore_ola,2025-01-12,16:04,Prime Sedan,Banganga,Super Corridor,3.8,507,,Success,4.8,3.6
indore_ola,2025-01-23,06:46,Prime Plus,Annapurna,Chhoti Gwaltoli,5.58,499,,Success,4.7,3.5
indore_ola,2025-01-21,22:27,Prime Sedan,Pipliyahana,Bhawarkua,3.47,593,,Success,4.4,3.1
indore_ola,2025-01-16,06:15,Prime Sedan,Saket Nagar,Scheme No. 72,9.05,832,,Canceled by Driver,,
indore_ola,2025-01-27,13:47,Prime SUV,Scheme No. 54,Annapurna,19.49,366,,Success,4.7,3.6
indore_ola,2025-01-23,04:53,eBike,Khajrana,Juni Indore,16.8,404,,Canceled by Driver,,
indore_ola,2025-01-07,12:20,eBike,Annapurna,Banganga,13.46,385,,Success,3.1,4.4
indore_ola,2025-01-08,21:42,Mini,LIG Colony,Pipliyahana,10.45,168,,Canceled by Driver,,
indore_ola,2025-01-24,18:15,eBike,Silicon City,MR 9,13.76,900,,Success,4.7,3.9
indore_ola,2025-01-04,03:18,Prime SUV,Khajrana,Bhanwarkuan,13.8,819,,Canceled by Driver,,
indore_ola,2025-01-09,02:37,Prime Sedan,Scheme No. 71,Scheme No. 54,3.4,271,,Incomplete,,
indore_ola,2025-01-19,22:28,Prime Sedan,Scheme No. 72,Rau,4.92,180,,Success,3.1,3.6
indore_ola,2025-01-29,12:12,Auto,MR 1,AB Road,6.22,671,,Success,3.0,3.1
indore_ola,2025-01-01,08:55,Bike,MR 4,Silicon City,9.04,207,,Canceled by Driver,,
indore_ola,2025-01-29,00:22,Mini,MR 2,Bada Gwaltoli,2.63,285,,Success,4.6,3.6
indore_ola,2025-01-28,04:59,Bike,Scheme No. 94,MR 2,19.71,337,,Success,4.3,4.9
indore_ola,2025-01-02,22:50,eBike,MR 10,Rau,19.14,269,,Success,4.9,3.3
indore_ola,2025-01-07,17:12,Auto,Rau,Tilak Nagar,8.38,328,,Canceled by Driver,,
indore_ola,2025-01-08,19:07,Bike,MR 4,Silicon City,5.71,356,,Success,4.4,3.0
indore_ola,2025-01-15,04:40,Prime Plus,Vijay Nagar,Rau,17.14,925,,Incomplete,,
indore_ola,2025-01-26,16:37,eBike,Malharganj,Tilak Nagar,10.32,1402,,Success,3.4,4.6
indore_ola,2025-01-22,01:58,Auto,AB Road,Rau,5.32,173,,Success,4.7,4.9
indore_ola,2025-01-08,07:59,Prime Plus,Scheme No. 71,Khajrana,12.99,237,,Success,3.5,3.4
indore_ola,2025-01-11,11:52,Prime SUV,Tilak Nagar,South Tukoganj,4.36,1230,,Success,3.3,4.2
indore_ola,2025-01-06,22:08,Prime Plus,Scheme No. 114,Sapna Sangeeta,10.97,316,,Success,4.4,3.7
indore_ola,2025-01-21,01:30,eBike,Sapna Sangeeta,Saket Nagar,6.98,288,,Success,4.4,4.0
indore_ola,2025-01-20,17:59,Mini,Geeta Bhawan,Palasia,19.92,1688,,Incomplete,,
indore_ola,2025-01-29,03:58,Mini,Annapurna,Lokmanya Nagar,15.28,362,,Success,3.2,3.7
indore_ola,2025-01-15,08:51,Bike,Aerodrome Road,South Tukoganj,12.16,431,,Canceled by Customer,,
indore_ola,2025-01-17,02:47,Prime SUV,Lasudia Mori,Scheme No. 71,17.78,482,,Incomplete,,
indore_ola,2025-01-27,06:39,Mini,Saket Nagar,Super Corridor,11.62,359,,Canceled by Customer,,
indore_ola,2025-01-02,09:09,Prime Plus,MR 1,Scheme No. 140,16.36,433,,Canceled by Driver,,
indore_ola,2025-01-04,17:27,Auto,Super Corridor,Scheme No. 140,2.3,234,,Success,4.8,4.0
indore_ola,2025-01-05,16:15,Prime Sedan,Annapurna,Scheme No. 94,10.29,151,,Success,4.7,4.8
indore_ola,2025-01-06,06:16,Prime Plus,MR 10,Saket Nagar,15.82,459,,Success,3.7,3.5
indore_ola,2025-01-26,06:55,Prime Plus,Rau,Aerodrome Road,2.71,169,,Canceled by Driver,,
indore_ola,2025-01-02,04:29,Mini,Bada Gwaltoli,South Tukoganj,12.24,614,,Canceled by Driver,,
indore_ola,2025-01-21,13:12,Prime Sedan,Chhoti Gwaltoli,Scheme No. 54,19.51,243,,Success,4.7,3.7
indore_ola,2025-01-16,06:46,Mini,Scheme No. 94,Sudama Nagar,2.82,576,,Success,4.0,4.1
indore_ola,2025-01-25,01:26,Prime SUV,Sapna Sangeeta,Lasudia Mori,19.19,997,,Success,3.6,4.2
indore_ola,2025-01-24,20:51,Auto,Banganga,Rajendra Nagar,17.72,463,,Success,3.5,3.5
indore_ola,2025-01-05,14:15,Bike,Saket Nagar,Patel Nagar,13.79,501,,Incomplete,,
indore_ola,2025-01-15,22:50,Bike,Silicon City,Aerodrome Road,17.29,804,,Success,4.5,4.8
indore_ola,2025-01-11,11:18,eBike,Silicon City,MG Road,19.88,174,,Success,3.1,3.5
indore_ola,2025-01-02,14:27,Mini,Scheme No. 54,Sapna Sangeeta,8.17,453,,Success,4.7,4.4
indore_ola,2025-01-13,12:25,Mini,Annapurna,Scheme No. 72,12.78,1819,,Success,4.3,4.0
indore_ola,2025-01-27,14:17,Prime Plus,Saket Nagar,Bhanwarkuan,6.01,514,,Canceled by Driver,,
indore_ola,2025-01-15,03:22,Prime Plus,Saket Nagar,Ring Road,6.1,327,,Incomplete,,
indore_ola,2025-01-31,21:14,Bike,Ring Road,MR 9,3.78,821,,Canceled by Driver,,
indore_ola,2025-01-21,07:41,Mini,Mhow Naka,Sapna Sangeeta,16.72,1675,,Success,4.2,4.5
indore_ola,2025-01-28,18:25,eBike,Navlakha,Mhow Naka,7.45,177,,Incomplete,,
indore_ola,2025-01-19,07:52,Mini,Scheme No. 74,Sapna Sangeeta,14.99,684,,Canceled by Driver,,
indore_ola,2025-01-01,20:08,Prime Sedan,MR 4,Silicon City,13.73,258,,Canceled by Driver,,
indore_ola,2025-01-20,18:53,Mini,Scheme No. 71,Geeta Bhawan,12.37,371,,Success,4.1,4.7
indore_ola,2025-01-02,22:18,Auto,Lasudia Mori,Nanda Nagar,6.42,444,,Incomplete,,
indore_ola,2025-01-23,06:58,Auto,Lasudia Mori,LIG Colony,6.08,134,,Canceled by Customer,,
indore_ola,2025-01-11,19:22,Mini,MR 10,Rajendra Nagar,17.0,670,,Canceled by Driver,,
indore_ola,2025-01-18,04:20,Auto,MR 9,RNT Marg,12.51,411,,Incomplete,,
indore_ola,2025-01-27,18:56,eBike,Scheme No. 94,Scheme No. 78,6.86,718,,Success,4.3,3.4
indore_ola,2025-01-14,23:06,Prime SUV,Aerodrome Road,Khajrana,10.96,177,,Incomplete,,
indore_ola,2025-01-16,15:42,Auto,Scheme No. 78,Patel Nagar,12.28,715,,Success,3.7,3.2
indore_ola,2025-01-11,23:26,Bike,LIG Colony,Bhawarkua,16.57,625,,Success,4.9,3.8
indore_ola,2025-01-30,08:34,Prime SUV,Scheme No. 73,Vijay Nagar,14.02,857,,Success,4.7,3.7
indore_ola,2025-01-06,03:15,Mini,Sudama Nagar,Vijay Nagar,15.44,131,,Success,4.2,3.5
indore_ola,2025-01-14,07:06,Prime SUV,Scheme No. 140,Scheme No. 114,6.6,615,,Success,4.5,3.0
indore_ola,2025-01-21,19:33,eBike,Sudama Nagar,Vijay Nagar,11.17,491,,Success,3.4,4.5
indore_ola,2025-01-05,13:58,Prime Plus,LIG Colony,South Tukoganj,19.43,187,,Canceled by Driver,,
indore_ola,2025-01-30,05:13,Prime SUV,Aerodrome Road,Lasudia Mori,9.64,237,,Canceled by Driver,,
indore_ola,2025-01-03,03:11,Prime SUV,MR 3,Sudama Nagar,2.88,143,,Success,3.9,3.5
indore_ola,2025-01-21,22:16,Mini,AB Road,MR 3,17.13,255,,Success,3.9,3.2
indore_ola,2025-01-06,03:09,Mini,Mhow Naka,Scheme No. 114,13.38,221,,Success,4.5,5.0
indore_ola,2025-01-19,11:01,Prime SUV,Bhanwarkuan,Bhawarkua,9.52,520,,Canceled by Driver,,
indore_ola,2025-01-23,19:49,eBike,MG Road,Malharganj,9.55,191,,Canceled by Driver,,
indore_ola,2025-01-13,13:29,Mini,Sapna Sangeeta,Rau,4.7,400,,Success,4.8,4.6
indore_ola,2025-01-13,10:02,Auto,Khajrana,Sudama Nagar,7.52,1961,,Incomplete,,
indore_ola,2025-01-26,23:58,Auto,Palasia,Scheme No. 94,7.0,1407,,Success,4.8,4.5
indore_ola,2025-01-06,15:27,Prime Plus,Aerodrome Road,Navlakha,4.75,453,,Incomplete,,
indore_ola,2025-01-15,11:58,Mini,Super Corridor,Aerodrome Road,18.8,578,,Success,4.8,4.5
indore_ola,2025-01-11,22:53,Auto,Sapna Sangeeta,Vijay Nagar,13.29,720,,Success,3.8,3.5
indore_ola,2025-01-02,04:26,eBike,Hira Nagar,Sudama Nagar,3.65,363,,Success,3.2,4.6
indore_ola,2025-01-27,23:52,Mini,Ring Road,Bada Gwaltoli,12.28,227,,Success,4.6,5.0
indore_ola,2025-01-05,16:48,Mini,Scheme No. 74,Scheme No. 78,12.95,403,,Incomplete,,
indore_ola,2025-01-27,00:09,Prime SUV,Lasudia Mori,Annapurna,13.24,406,,Success,4.6,3.9
indore_ola,2025-01-21,17:07,eBike,Chhoti Gwaltoli,Malharganj,13.43,144,,Success,4.8,4.2
indore_ola,2025-01-07,11:48,Prime SUV,Aerodrome Road,Hira Nagar,12.96,291,,Success,3.9,3.8
indore_ola,2025-01-12,07:38,Prime Plus,MR 1,Vijay Nagar,13.6,330,,Canceled by Driver,,
indore_ola,2025-01-15,05:52,Auto,Scheme No. 71,Bhanwarkuan,2.41,262,,Canceled by Customer,,
indore_ola,2025-01-08,21:31,Prime Plus,Tilak Nagar,Vijay Nagar,19.19,462,,Canceled by Driver,,
indore_ola,2025-01-29,13:21,Mini,Nanda Nagar,RNT Marg,15.02,405,,Canceled by Driver,,
indore_ola,2025-01-01,09:37,Auto,Rajendra Nagar,MR 3,14.64,332,,Success,3.8,3.4
indore_ola,2025-01-07,14:40,Mini,MR 2,Bhawarkua,7.04,935,,Success,3.6,4.6
indore_ola,2025-01-04,23:45,Auto,MR 1,Super Corridor,16.87,429,,Incomplete,,
indore_ola,2025-01-07,04:21,Prime Plus,MR 9,Sapna Sangeeta,16.1,725,,Success,4.6,4.6
indore_ola,2025-01-19,08:54,Prime Plus,Mhow Naka,RNT Marg,10.44,699,,Success,3.8,4.0
indore_ola,2025-01-30,20:56,Prime SUV,Lokmanya Nagar,Sapna Sangeeta,12.96,164,,Incomplete,,
indore_ola,2025-01-25,19:30,Auto,Saket Nagar,Chhoti Gwaltoli,10.59,765,,Canceled by Customer,,
indore_ola,2025-01-28,08:49,Auto,Sapna Sangeeta,MR 9,8.83,311,,Success,4.5,4.6
indore_ola,2025-01-17,02:06,Prime Plus,MR 2,Bhanwarkuan,5.31,426,,Canceled by Customer,,
indore_ola,2025-01-03,21:44,eBike,Scheme No. 140,MR 2,3.52,420,,Canceled by Customer,,
indore_ola,2025-01-20,09:37,Prime Sedan,Scheme No. 54,Saket Nagar,10.46,271,,Success,3.6,4.5
indore_ola,2025-01-10,00:28,Auto,Bhawarkua,Bada Gwaltoli,15.86,624,,Success,3.5,4.5
indore_ola,2025-01-21,20:30,Prime Sedan,Geeta Bhawan,Scheme No. 72,16.86,176,,Success,4.7,3.5
indore_ola,2025-01-30,17:20,Prime SUV,Rau,Rajendra Nagar,11.13,256,,Success,4.5,4.4
indore_ola,2025-01-26,11:32,Prime Sedan,Scheme No. 78,Scheme No. 54,7.29,1345,,Canceled by Driver,,
indore_ola,2025-01-09,23:54,Prime SUV,Geeta Bhawan,MR 2,16.47,854,,Success,3.7,3.1
indore_ola,2025-01-11,04:34,Prime Sedan,Bada Gwaltoli,Sudama Nagar,13.71,1159,,Canceled by Driver,,
indore_ola,2025-01-04,20:36,Mini,Navlakha,Bada Gwaltoli,12.85,636,,Success,3.6,5.0
indore_ola,2025-01-25,18:46,Bike,Lokmanya Nagar,AB Road,8.58,240,,Success,4.9,4.8
indore_ola,2025-01-11,04:49,Prime Plus,Scheme No. 114,Malharganj,19.19,685,,Canceled by Customer,,
indore_ola,2025-01-13,11:12,Prime SUV,Ring Road,Scheme No. 114,16.92,285,,Success,4.1,4.3
indore_ola,2025-01-18,11:39,Mini,Saket Nagar,Aerodrome Road,15.7,318,,Canceled by Driver,,
indore_ola,2025-01-28,11:22,Mini,Lasudia Mori,MR 3,9.36,444,,Incomplete,,
indore_ola,2025-01-15,19:41,Prime Sedan,Lasudia Mori,Scheme No. 74,18.02,414,,Canceled by Driver,,
indore_ola,2025-01-18,07:31,eBike,South Tukoganj,Sapna Sangeeta,11.94,544,,Success,4.3,5.0
indore_ola,2025-01-10,18:23,Prime Plus,Lasudia Mori,MG Road,7.04,789,,Success,4.7,4.2
indore_ola,2025-01-07,14:25,eBike,Scheme No. 140,Scheme No. 54,6.55,696,,Canceled by Driver,,
